instance_id,label_gpt4o,label_wiktionary,dtw_distance
4631,kuh-MANDING,kuh-MANDING,10.526
4632,kuh-MANDMUHNT,kuh-MANDMUHNT,10.5631
4633,kuh-MAHN-duhuu,kuh-MAHN-duhuu,12.7481
4634,kuh-MANDZ,kuh-MANDZ,8.5016
4635,kuh-MEMUH-rayt·,kuh-MEMUH-rayt·,10.6514
4636,kuh-MENS,kuh-MENS,9.8375
4637,kuh-MENST,kuh-MENST,9.2772
4638,kuh-MENSMUHNT,kuh-MENSMUHNT,9.8865
4639,kahmuhn·-DAYSHUHN,kahmuhn·-DAYSHUHN,8.5491
464,AK-uht,AK-uht,11.5811
4640,KAHMENT,KAHMENT,9.5404
4641,KAHMENTS,KAHMENTS,11.2998
4642,kuh-MURSHUHL,kuh-MURSHUHL,9.2834
4643,KAW-mee,KAW-mee,9.4321
4644,KAH-mi-nyoot,KAH-mi-nyoot,11.7461
4645,komi·-NYOOSH(UH)N,komi·-NYOOSH(UH)N,11.2485
4646,kuh-MIZUHRUHT,kuh-MIZUHRUHT,10.7562
4647,kuh-MISHUHND,kuh-MISHUHND,10.9307
4648,kuh-MISHUHNURZ,kuh-MISHUHNURZ,9.974
4649,kuh-MITMUHNT,kuh-MITMUHNT,10.7612
465,uh-KEE-uhn,uh-KEE-uhn,9.3686
4650,kuh-MITUHL,kuh-MITUHL,10.297
4651,kuh-MITID,kuh-MITID,9.7935
4652,kuh-MITING,kuh-MITING,10.4254
4653,kuh-MODIFAHY,kuh-MODIFAHY,8.7985
4654,kuh-MOHDEE-uhs,kuh-MOHDEE-uhs,9.863
4655,KAW-muh-dohr,KAW-muh-dohr,10.7108
4656,KOM-uhn,KOM-uhn,9.9044
4657,komuh-NALITEE,komuh-NALITEE,9.1723
4658,KAHMUHN-gul·,KAHMUHN-gul·,9.2142
4659,KAHMUHNLEE,KAHMUHNLEE,8.4365
466,ay-KIGHRUHUUPOY-eetuhn·,ay-KIGHRUHUUPOY-eetuhn·,12.6009
4660,KAHMUHN-plays·,KAHMUHN-plays·,9.1673
4661,KAHMUHNZ,KAHMUHNZ,9.7628
4662,KAHMUHN-welth·,KAHMUHN-welth·,7.3005
4663,kuh-MYOO-nuhl,kuh-MYOO-nuhl,8.9201
4664,KAHMYOON,KAHMYOON,10.8305
4665,kuh-MYOONIKUHNT,kuh-MYOONIKUHNT,11.0051
4666,kuh-MYOONIKAYT,kuh-MYOONIKAYT,8.4488
4667,kuh-MYOONIKAYTID,kuh-MYOONIKAYTID,9.58
4668,kuh-myooni·-KAYSHUHNZ,kuh-myooni·-KAYSHUHNZ,9.7258
4669,kuh-MYOONYUHN,kuh-MYOONYUHN,9.1825
467,uh-KEEN,uh-KEEN,10.4649
4670,KAH-myoo-ni-zm,KAH-myoo-ni-zm,7.7883
4671,KOM-yuu-nist,KOM-yuu-nist,12.418
4672,kuh-MYOONITEEZ,kuh-MYOONITEEZ,9.9454
4673,komyoo-TAYSHUHN,komyoo-TAYSHUHN,9.9621
4674,kuhuumaw·-BIDITEE,kuhuumaw·-BIDITEE,9.7576
4675,KOM-uh-rohz,KOM-uh-rohz,11.9985
4676,KOM-uh-rohz,KOM-uh-rohz,11.7035
4677,KUMPUHNEEZ,KUMPUHNEEZ,10.0064
4678,kuhm-PANYUHNZ,kuhm-PANYUHNZ,8.5934
4679,kuhm-PANYUHNSHIP,kuhm-PANYUHNSHIP,10.8704
468,uh-CHEEVUHBUHL,uh-CHEEVUHBUHL,10.7904
4680,KUMPUHNEE,KUMPUHNEE,7.0874
4681,kuhm-PAR-uh-tivlee,kuhm-PAR-uh-tivlee,10.1835
4682,kuhm-PEUR,kuhm-PEUR,8.5327
4683,kuhm-PERD,kuhm-PERD,8.924
4684,kuhm-PEUHRUH,kuhm-PEUHRUH,10.9208
4685,kuhm-PER-ing,kuhm-PER-ing,10.2315
4686,(-)kahm·-pahrt-men·-tuhl-uh-ZAY-shuhn,(-)kahm·-pahrt-men·-tuhl-uh-ZAY-shuhn,9.4729
4687,KUMPUHST,KUMPUHST,9.9918
4688,kuhm-pat·-uh-BIL-i-tee,kuhm-pat·-uh-BIL-i-tee,11.1808
4689,kuhm-PAT-uh-buhl,kuhm-PAT-uh-buhl,11.2887
469,uh-CHEEVMUHNTS,uh-CHEEVMUHNTS,9.049
4690,kahmpuh·-LAYSHUHN,kahmpuh·-LAYSHUHN,9.8025
4691,kuhm-PELING,kuhm-PELING,9.6674
4692,KAHM-puhn-sayt·,KAHM-puhn-sayt·,9.018
4693,kahm·-puhn-SAY-shuhn,kahm·-puhn-SAY-shuhn,8.5802
4694,KOMPAYUH,KOMPAYUH,13.1272
4695,kuhm-PEETID,kuhm-PEETID,10.2806
4696,kuhm-PEETID,kuhm-PEETID,8.8435
4697,KOM-puh-tuhns,KOM-puh-tuhns,10.0446
4698,KOM-puh-tuhn-see,KOM-puh-tuhn-see,11.7239
4699,KOMPUHTUHNT,KOMPUHTUHNT,8.919
47,uh-BANDUHNING,uh-BANDUHNING,9.0425
470,uh-CHEEVUR,uh-CHEEVUR,10.8938
4700,kuhm-PEETING,kuhm-PEETING,9.5054
4701,kahmpuh·-TISHUHN,kahmpuh·-TISHUHN,10.5884
4702,kuhm-PETITIV,kuhm-PETITIV,11.7221
4703,kuhm-PETITIV,kuhm-PETITIV,12.367
4704,kuhm-PETITIVLEE,kuhm-PETITIVLEE,10.3576
4705,kuhm-PETITIVNUHS,kuhm-PETITIVNUHS,11.3939
4706,kuhm-PET-i-tuhr,kuhm-PET-i-tuhr,10.9755
4707,kahmpi-LAYSHUHN,kahmpi-LAYSHUHN,8.8548
4708,kuhm-PIGHL,kuhm-PIGHL,10.5215
4709,kuhm-PLAYSUHN-see·,kuhm-PLAYSUHN-see·,10.7293
471,uh-CHEEVING,uh-CHEEVING,8.7629
4710,kuhm-PLAYSUHNT,kuhm-PLAYSUHNT,8.8252
4711,kuhm-PLAYNUHNT,kuhm-PLAYNUHNT,12.2787
4712,kuhm-PLAYND,kuhm-PLAYND,9.2447
4713,kuhm-PLAYNUR,kuhm-PLAYNUR,9.4249
4714,kuhm-PLAYNING,kuhm-PLAYNING,9.2548
4715,kuhm-PLAYNTS,kuhm-PLAYNTS,10.3744
4716,KAHMPLUHMUHNT,KAHMPLUHMUHNT,10.9679
4717,kuhm-PLEET,kuhm-PLEET,9.0192
4718,kuhm-PLEETID,kuhm-PLEETID,9.9612
4719,kuhm-PLEETLEE,kuhm-PLEETLEE,7.6102
472,uh-kil·-eez-HEEL,uh-kil·-eez-HEEL,8.8615
4720,kuhm-PLEETIST,kuhm-PLEETIST,10.263
4721,kuhm-PLEKSHUHN,kuhm-PLEKSHUHN,9.7753
4722,kuhm-PLEK-si-tee,kuhm-PLEK-si-tee,11.1445
4723,kuhm-PLEK-si-tee,kuhm-PLEK-si-tee,9.3493
4724,KAHMPLIKAYTID,KAHMPLIKAYTID,9.2813
4725,KAHMPLUHMUHNT,KAHMPLUHMUHNT,9.5368
4726,kahmpli·-MENT(UH)REE,kahmpli·-MENT(UH)REE,11.9834
4727,KAHMPLIMUHNTS,KAHMPLIMUHNTS,10.8331
4728,KOM-plot·,KOM-plot·,11.1084
4729,kuhm-PLOT,kuhm-PLOT,11.1765
473,AHKH-lowt,AHKH-lowt,12.8679
4730,kuhm-POHNUHNT,kuhm-POHNUHNT,10.596
4731,kuhm-PAWT,kuhm-PAWT,10.2651
4732,kuhm-PAWRT-muhnt,kuhm-PAWRT-muhnt,10.5404
4733,KOMPUHUUZ,KOMPUHUUZ,9.6529
4734,-uhuuz,-uhuuz,8.4388
4735,kuhm-POHZD,kuhm-POHZD,9.1405
4736,kuhm-POHZUHR,kuhm-POHZUHR,9.6141
4737,kuhm-POHZING,kuhm-POHZING,10.8173
4738,KOMPUHZIT,KOMPUHZIT,12.5351
4739,kuhm-PAHZIT,kuhm-PAHZIT,9.8142
474,ay-KRONIK,ay-KRONIK,10.8103
4740,kuhm-PAHZIT,kuhm-PAHZIT,10.2868
4741,kompuh·-ZISHUHN,kompuh·-ZISHUHN,8.633
4742,kom·-puhz-ISH-uhn-uhl,kom·-puhz-ISH-uhn-uhl,7.3821
4743,kahmpri·-HEND,kahmpri·-HEND,11.6227
4744,kompruh-HENSIBUHL,kompruh-HENSIBUHL,10.6586
4745,kompruh-HENSIBUHL,kompruh-HENSIBUHL,9.4056
4746,kahm·-pruh-HEN-siv,kahm·-pruh-HEN-siv,8.8588
4747,kuhm-PRESH-uhn,kuhm-PRESH-uhn,9.6901
4748,KOMPRUH-mighz·,KOMPRUH-mighz·,8.7696
4749,KAHMPRUH-mighz·,KAHMPRUH-mighz·,9.7879
475,ay-KROH-uhs,ay-KROH-uhs,10.4335
4750,KAHMP-sigh,KAHMP-sigh,10.5166
4751,kuhm-PUL-shuhn,kuhm-PUL-shuhn,9.8965
4752,kuhm-PULSIV,kuhm-PULSIV,10.9081
4753,kuhm-PULSUHREE,kuhm-PULSUHREE,9.9891
4754,kompyuu·-TAYSHUHN,kompyuu·-TAYSHUHN,9.6173
4755,kawmpyuu·-TAISHUHN,kawmpyuu·-TAISHUHN,9.22
4756,-oot,-oot,11.0013
4757,-oot,-oot,12.1347
4758,kuhm-PYOOTUR,kuhm-PYOOTUR,9.6514
4759,KUHM-PYOOTUH-ay·-DID-di·-ZUIN,KUHM-PYOOTUH-ay·-DID-di·-ZUIN,9.7152
476,ay-kee,ay-kee,10.752
4760,KUHM-PYOOTUH-gaym·,KUHM-PYOOTUH-gaym·,9.5165
4761,kuhm-pyootuhrigh·-ZAYSHUHN,kuhm-pyootuhrigh·-ZAYSHUHN,8.464
4762,KUHM-PYOOTUH-pruhuusesuh·,KUHM-PYOOTUH-pruhuusesuh·,9.2522
4763,kuhm-PYOOTURZ,kuhm-PYOOTURZ,8.7849
4764,KUHM-PYOOTUH-vizhn·,KUHM-PYOOTUH-vizhn·,7.8924
4765,kuhm-PYOOTING,kuhm-PYOOTING,10.7858
4766,KOMRAYD,KOMRAYD,11.1439
4767,KAHMRADZ,KAHMRADZ,11.4855
4768,kuh-MOONAY,kuh-MOONAY,10.2749
4769,kahn,kahn,11.0923
477,uh-SIDIK,uh-SIDIK,10.2975
4770,kuhn-KA-tuh-nayt,kuhn-KA-tuh-nayt,11.0703
4771,kuhn-SEEL,kuhn-SEEL,8.068
4772,kuhn-SEELMUHNT,kuhn-SEELMUHNT,9.9048
4773,kuhn-SEED,kuhn-SEED,9.7253
4774,kuhn-SEEVUHBL,kuhn-SEEVUHBL,11.1766
4775,kuhn-SEEVUHBL,kuhn-SEEVUHBL,10.7138
4776,kuhn-SEEVD,kuhn-SEEVD,8.9319
4777,KAHNSUHNTRAYTID,KAHNSUHNTRAYTID,9.694
4778,kahnsuhn·-TRAYSHUHN,kahnsuhn·-TRAYSHUHN,8.9903
4779,kon-SENTUH,kon-SENTUH,11.9255
478,uh-sidifi·-KAYSHUHN,uh-sidifi·-KAYSHUHN,10.3822
4780,-entrik,-entrik,10.5683
4781,kuhn-SENTRIZM,kuhn-SENTRIZM,11.2688
4782,kuhn-SEPSHUHN,kuhn-SEPSHUHN,8.276
4783,kuhn-SEPSHUHNUHL,kuhn-SEPSHUHNUHL,8.6903
4784,kuhn-SURN,kuhn-SURN,9.5763
4785,kuhn-SURND,kuhn-SURND,11.7792
4786,kuhn-SURNING,kuhn-SURNING,8.4461
4787,kuhn-SURNZ,kuhn-SURNZ,8.1849
4788,kun-CHER-tee·,kun-CHER-tee·,12.3227
4789,konsuh·-TEENUH,konsuh·-TEENUH,10.5677
479,-ayshuhn,-ayshuhn,10.5099
4790,kuhn-CHERTOH,kuhn-CHERTOH,10.9264
4791,kuhn-SESHUHN,kuhn-SESHUHN,10.7194
4792,-esiv,-esiv,9.235
4793,KONCHEE,KONCHEE,10.2956
4794,kuhn·-SILEEAYT,kuhn·-SILEEAYT,12.2855
4795,kuhn-SIL-ee-uh-tawr·-ee,kuhn-SIL-ee-uh-tawr·-ee,7.8477
4796,kuhn-SIGHSNUHS,kuhn-SIGHSNUHS,9.7243
4797,kon-KLAYV,kon-KLAYV,11.3842
4798,kuhn-KLOO-did,kuhn-KLOO-did,10.2831
4799,kuhn-KAHMUHTUHNT,kuhn-KAHMUHTUHNT,10.8918
48,uh-BAN-dn-mnt,uh-BAN-dn-mnt,9.486
480,uh-SIDIFIGH,uh-SIDIFIGH,9.3064
4800,kuhng-KAWDUHNT,kuhng-KAWDUHNT,12.4744
4801,kuhn-KAWDAT,kuhn-KAWDAT,10.622
4802,KONKAWD,KONKAWD,11.2867
4803,KAHNKAWRD,KAHNKAWRD,9.9354
4804,KONGKAWS,KONGKAWS,8.6263
4805,KAHNGKYUHBIGHN,KAHNGKYUHBIGHN,9.8152
4806,KAHNGKYUHBIGHNZ,KAHNGKYUHBIGHNZ,8.7722
4807,KAHN-kul-chur,KAHN-kul-chur,9.8776
4808,kuhn-KYOOPISUHNS,kuhn-KYOOPISUHNS,10.832
4809,kuhng-KURUHNSEE,kuhng-KURUHNSEE,10.8778
481,uh-SIDITEE,uh-SIDITEE,11.1572
4810,kuhn-DEM-nuh-buhl,kuhn-DEM-nuh-buhl,11.9066
4811,kuhn-DEMUH,kuhn-DEMUH,10.4793
4812,kahnduh·-SEND,kahnduh·-SEND,10.5424
4813,kahnduh·-SENDING,kahnduh·-SENDING,10.0541
4814,kuhn-DISHUHN,kuhn-DISHUHN,7.2094
4815,kuhn-DISHUHNUHLEE,kuhn-DISHUHNUHLEE,10.4068
4816,kuhn-DISHUHNING,kuhn-DISHUHNING,10.9658
4817,kuhn-DISHUHNING,kuhn-DISHUHNING,10.9496
4818,kuhn-DISHUHNZ,kuhn-DISHUHNZ,8.7433
4819,kuhn-DOHLUHNS,kuhn-DOHLUHNS,8.385
482,as·-i-DOH-sis,as·-i-DOH-sis,9.8751
4820,KONDAW,KONDAW,11.1402
4821,kuhn-DYOOSIV,kuhn-DYOOSIV,10.3515
4822,-ukt,-ukt,10.549
4823,-ukt,-ukt,10.1551
4824,kuhn-DUKTING,kuhn-DUKTING,10.2159
4825,kuhn-DUKTUR,kuhn-DUKTUR,8.0786
4826,KOHN,KOHN,9.0137
4827,kuhn-FABYUULAYT,kuhn-FABYUULAYT,8.8671
4828,kuhn-FEKT,kuhn-FEKT,11.733
4829,kuhn-FEKSHUHN,kuhn-FEKSHUHN,11.639
483,AYSEEUHRAYT,AYSEEUHRAYT,11.5503
4830,kuhn-FEDUHRUHSEE,kuhn-FEDUHRUHSEE,8.8387
4831,kuhn-FUR,kuhn-FUR,9.8086
4832,kuhn-FURD,kuhn-FURD,10.6915
4833,kuhn-FEST,kuhn-FEST,9.9504
4834,kuhn-FESHUHNUHL,kuhn-FESHUHNUHL,10.8771
4835,kuhn-FIGHD,kuhn-FIGHD,10.4565
4836,KAHNFIDUHNT,KAHNFIDUHNT,9.2625
4837,kahnfi·-DENSHL,kahnfi·-DENSHL,9.9605
4838,konfi·-DENSHUHL-in-FAWMUHNT,konfi·-DENSHUHL-in-FAWMUHNT,8.4349
4839,KAHNFIDUHNTLEE,KAHNFIDUHNTLEE,11.3875
484,A-kuhrz,A-kuhrz,9.7158
4840,kuhn-fig·-uh-RAY-shuhn,kuhn-fig·-uh-RAY-shuhn,10.4105
4841,kuhn-FIGHND,kuhn-FIGHND,10.6777
4842,kuhn-FURM,kuhn-FURM,9.0595
4843,kon·-fuh-MAY-shuhn,kon·-fuh-MAY-shuhn,10.1241
4844,kuhn-FURMD,kuhn-FURMD,9.1664
4845,-ayshuhn,-ayshuhn,9.0871
4846,KONFEE,KONFEE,10.579
4847,KAHNFICHUR,KAHNFICHUR,10.8983
4848,KÄNFLUH-grāt·,KÄNFLUH-grāt·,10.2336
4849,-ayshuhn,-ayshuhn,8.8378
485,uhk-NAH-lij,uhk-NAH-lij,8.6602
4850,kuhn-FLAYT,kuhn-FLAYT,9.6061
4851,kuhn-FLAYSHUHN,kuhn-FLAYSHUHN,9.6385
4852,kuhn-FLIKTID,kuhn-FLIKTID,10.2386
4853,KAHN-floo-uhnt,KAHN-floo-uhnt,11.3622
4854,kuhn-FAWM(UH)NS,kuhn-FAWM(UH)NS,8.8444
4855,kuhn-FAWRMITEE,kuhn-FAWRMITEE,10.2803
4856,-ownd,-ownd,10.7508
4857,kon·-fruhn-TAY-shuhn,kon·-fruhn-TAY-shuhn,9.975
4858,konfruhn·-TAYSHUHN-UHL,konfruhn·-TAYSHUHN-UHL,10.4234
4859,kuhn-FRUNTID,kuhn-FRUNTID,9.4411
486,uh-KLOHZD-mowth·-GA-dhurz-noh-FEET,uh-KLOHZD-mowth·-GA-dhurz-noh-FEET,9.9153
4860,kuhn-FYOOZING,kuhn-FYOOZING,8.5758
4861,kuhn-FYOOZING,kuhn-FYOOZING,8.5697
4862,kuhn-FYOOZING,kuhn-FYOOZING,8.3279
4863,kuhn-FYOOZING,kuhn-FYOOZING,8.322
4864,kuhnfyoot,kuhnfyoot,9.6784
4865,KONJEE,KONJEE,11.9732
4866,kuhn-JEENEEUHL,kuhn-JEENEEUHL,8.305
4867,kuhn-JENIT(UH)L,kuhn-JENIT(UH)L,10.6577
4868,KAHNJUHREEZ,KAHNJUHREEZ,7.9335
4869,kuhn-GLAHM-uhr-ay·-shuhn,kuhn-GLAHM-uhr-ay·-shuhn,9.2922
487,ay·-see-uhm-AY,ay·-see-uhm-AY,9.276
4870,kong·-guh-LEEZ,kong·-guh-LEEZ,10.6465
4871,KONG-gruh-gayt,KONG-gruh-gayt,10.026
4872,konggri·-GAYSHUHN,konggri·-GAYSHUHN,10.6217
4873,kahnggruh·-GAYSHUHN,kahnggruh·-GAYSHUHN,7.6943
4874,kuhng-GRESHNUHL,kuhng-GRESHNUHL,10.2164
4875,KONG-gruu-uhns,KONG-gruu-uhns,10.6282
4876,KAHNG-groo-uhns,KAHNG-groo-uhns,10.8897
4877,KAWNG-grʉ-uhns,KAWNG-grʉ-uhns,9.0128
4878,KONG-groo-uhnt,KONG-groo-uhnt,11.814
4879,kahng·-groo-uhs,kahng·-groo-uhs,10.6411
488,AK-mee,AK-mee,10.8383
4880,KAH-nik,KAH-nik,11.0816
4881,KAHNIKUHL,KAHNIKUHL,8.7825
4882,KONIFUH,KONIFUH,10.6685
4883,kuh-NIFUHRUHS,kuh-NIFUHRUHS,10.4679
4884,kuhn-JEK-chur,kuhn-JEK-chur,7.7897
4885,kuhn-JAYK-chuh,kuhn-JAYK-chuh,10.6334
4886,kuhn-JOYN,kuhn-JOYN,9.9072
4887,kahnjuh·-GAYSHUHN,kahnjuh·-GAYSHUHN,9.0132
4888,-ungkt,-ungkt,11.8398
4889,kuhn-jungkti·-VIGHTIS,kuhn-jungkti·-VIGHTIS,13.1544
489,AKMEE,AKMEE,10.8838
4890,KUHNJUNGKCHUR,KUHNJUNGKCHUR,9.7516
4891,KUNJUHRUH,KUNJUHRUH,9.5556
4892,KONLEE,KONLEE,9.8804
4893,KONLEE,KONLEE,8.5155
4894,kuh-NEKTID,kuh-NEKTID,8.8504
4895,ki-NAYK-ti-kɐnt,ki-NAYK-ti-kɐnt,12.041
4896,kuh-NET-i-kuht,kuh-NET-i-kuht,9.5444
4897,kuh-NEKSHUHNZ,kuh-NEKSHUHNZ,10.3209
4898,kuh-NIP-shuhn,kuh-NIP-shuhn,9.5333
4899,kuh-NIP-shuhn,kuh-NIP-shuhn,10.7134
49,uh-BAHS,uh-BAHS,9.687
490,ak-NEESTIS,ak-NEESTIS,9.8525
4900,kuh-NIGHVUHNT,kuh-NIGHVUHNT,11.2916
4901,KAHN-nahn·-kahn·,KAHN-nahn·-kahn·,12.6823
4902,KONUHTAYT,KONUHTAYT,9.61
4903,kuh-NOHT,kuh-NOHT,9.7119
4904,KONVURS,KONVURS,10.0151
4905,KAHNGKUR,KAHNGKUR,8.761
4906,KAHNGKURD,KAHNGKURD,10.034
4907,KAHN-shuhns,KAHN-shuhns,9.9641
4908,kahnshee·-ENSHUHS,kahnshee·-ENSHUHS,9.5572
4909,konshuhntigh·-ZAYSHUHN,konshuhntigh·-ZAYSHUHN,12.9704
491,akuh·-LAHJIK,akuh·-LAHJIK,9.2681
4910,KAHN-shuhs,KAHN-shuhs,11.3293
4911,KAHNSHUHSNUHS,KAHNSHUHSNUHS,8.2663
4912,kuhn-SKRIPSHUHN,kuhn-SKRIPSHUHN,8.9798
4913,kuhn-SKRIPSHUHN,kuhn-SKRIPSHUHN,8.8884
4914,kuhn-SEKYUUTIV,kuhn-SEKYUUTIV,10.1516
4915,kuhn-SENSHOOUHL,kuhn-SENSHOOUHL,12.0623
4916,kuhn-SENSUHS,kuhn-SENSUHS,10.3809
4917,kuhn-SENSUHS,kuhn-SENSUHS,10.1026
4918,KON-si-kwuhnt,KON-si-kwuhnt,11.2719
4919,kuhn-SURVUHTIV,kuhn-SURVUHTIV,12.1877
492,A-kuh-light,A-kuh-light,8.4708
4920,kuhn-SUR-vuh-tur,kuhn-SUR-vuh-tur,8.1218
4921,KONSURV,KONSURV,11.9096
4922,kuhn-SIDUR,kuhn-SIDUR,9.5793
4923,kuhn-SIDUHRUHT,kuhn-SIDUHRUHT,10.3777
4924,kuhn-siduh·-RAYSHUHNZ,kuhn-siduh·-RAYSHUHNZ,8.5953
4925,kuhn-SIDURD,kuhn-SIDURD,7.7078
4926,kuhn-SIDUHRING,kuhn-SIDUHRING,8.4214
4927,kuhn-SIDUH-it-dun,kuhn-SIDUH-it-dun,8.3329
4928,kuhn-SIDURZ,kuhn-SIDURZ,9.0374
4929,konsig·-NAYSHUHN,konsig·-NAYSHUHN,9.8682
493,A-kuh-muh,A-kuh-muh,10.7333
4930,kuhn-SI-lee-uhns,kuhn-SI-lee-uhns,10.7002
4931,kuhn-SIST(UH)NS,kuhn-SIST(UH)NS,9.8929
4932,kuhn-SISTUHNSEE,kuhn-SISTUHNSEE,10.3681
4933,kuhn-SISTUHNT,kuhn-SISTUHNT,9.7271
4934,kuhn-SISTUHNT,kuhn-SISTUHNT,10.1382
4935,kuhn-SISTUHNTLEE,kuhn-SISTUHNTLEE,9.8235
4936,kuhn-SISTUHREE,kuhn-SISTUHREE,10.0158
4937,kuhn-SISTS,kuhn-SISTS,8.5733
4938,kahn·-suh-LAY-shuhn,kahn·-suh-LAY-shuhn,13.1835
4939,KAHN-sohl,KAHN-sohl,8.4169
494,A-kuh-night,A-kuh-night,11.1913
4940,kuhn-SAH-luh-dayt,kuhn-SAH-luh-dayt,11.4149
4941,KONSUH-may·,KONSUH-may·,10.0946
4942,-awt,-awt,9.2631
4943,-awt,-awt,9.3626
4944,-awt,-awt,9.2702
4945,-awt,-awt,9.9108
4946,-awt,-awt,9.9308
4947,-awt,-awt,9.8847
4948,-awt,-awt,8.7486
4949,-awt,-awt,8.7439
495,AY-kawt-l-eed-n·,AY-kawt-l-eed-n·,10.6291
4950,-awt,-awt,8.7516
4951,kuhn-SPIK-yoo-uhs,kuhn-SPIK-yoo-uhs,9.9585
4952,kuhn-SPIRUHSEE,kuhn-SPIRUHSEE,9.5888
4953,kuhn-SPIRUHTUR,kuhn-SPIRUHTUR,8.5936
4954,kuhn-STABYUULUHREE,kuhn-STABYUULUHREE,10.3089
4955,KAHNSTUHNT,KAHNSTUHNT,8.8924
4956,KAHNSTUHNLEE,KAHNSTUHNLEE,8.6775
4957,KAHN-stell-ayit,KAHN-stell-ayit,11.8396
4958,kon·-stuh-LAY-shuhn,kon·-stuh-LAY-shuhn,10.3267
4959,kahnstuh·-LAYSHUHNUHLEE,kahnstuh·-LAYSHUHNUHLEE,11.5697
496,u-KWAYN-tuhns,u-KWAYN-tuhns,9.7278
4960,kahn·-stur-NAY-shuhn,kahn·-stur-NAY-shuhn,8.4464
4961,KONSTI-payt·,KONSTI-payt·,10.707
4962,KONSTUHPAYTUHD,KONSTUHPAYTUHD,10.5315
4963,KONSTITYOOT,KONSTITYOOT,10.636
4964,kahnsti·-TOOSH(UH)N,kahnsti·-TOOSH(UH)N,8.1525
4965,konsti·-TYOOSH(UH)N(UH)L,konsti·-TYOOSH(UH)N(UH)L,9.4902
4966,kuhn-STICHOO-tiv·,kuhn-STICHOO-tiv·,10.2225
4967,kuhn-STRAINT,kuhn-STRAINT,9.3392
4968,kuhn-STRAYNTS,kuhn-STRAYNTS,8.4753
4969,kuhn-STRIKT,kuhn-STRIKT,9.0305
497,uh-KWEST,uh-KWEST,9.6134
4970,kuhn-STRIK-tur,kuhn-STRIK-tur,9.9409
4971,KAHN-strukt,KAHN-strukt,12.0079
4972,kuhn-STRUKTUHD,kuhn-STRUKTUHD,9.4306
4973,kuhn-STRUKTIV,kuhn-STRUKTIV,9.919
4974,kuhn-STROO,kuhn-STROO,10.1431
4975,kuhn-STROO,kuhn-STROO,8.8403
4976,KAHN-suhl,KAHN-suhl,9.5676
4977,KAHN-suhl,KAHN-suhl,9.4851
4978,KAHN-suhl,KAHN-suhl,10.054
4979,KAHN-suhl,KAHN-suhl,10.0545
498,akwee·-ES,akwee·-ES,7.4023
4980,KAHNSULT,KAHNSULT,11.2704
4981,kuhn-SULTUHNSEE,kuhn-SULTUHNSEE,9.8487
4982,kuhn-SUL-tuhnt,kuhn-SUL-tuhnt,9.3619
4983,kuhn-SUL-tuhnt,kuhn-SUL-tuhnt,10.5488
4984,konsl·-TAYSHUHN,konsl·-TAYSHUHN,10.3973
4985,kuhn-SOOM,kuhn-SOOM,11.8635
4986,kuhn-SOOMURIZM,kuhn-SOOMURIZM,10.0563
4987,kuhn-SUMPTIV,kuhn-SUMPTIV,11.1762
4988,kuhn-TAYJUHS,kuhn-TAYJUHS,10.3244
4989,kuhn-TAYNUR,kuhn-TAYNUR,8.776
499,akwee·-ES,akwee·-ES,7.4056
4990,kuhn-TAYNING,kuhn-TAYNING,10.1152
4991,kuhn-TAYNMUHNT,kuhn-TAYNMUHNT,9.8788
4992,kuhn-tayn·-MULTUH-t(y)oodz·,kuhn-tayn·-MULTUH-t(y)oodz·,7.9903
4993,kuhn-TAYNZ,kuhn-TAYNZ,9.0451
4994,kuhn-TAMINUHNT,kuhn-TAMINUHNT,8.1245
4995,kuhn-TAMINAYT,kuhn-TAMINAYT,8.6369
4996,kuhn-TAMINAYT,kuhn-TAMINAYT,8.7659
4997,kuhn-tam·-uh-NAY-shuhn,kuhn-tam·-uh-NAY-shuhn,9.785
4998,KAHN-tuhm-playt·,KAHN-tuhm-playt·,8.4941
4999,KAHN-tuhm-playtid·,KAHN-tuhm-playtid·,9.9923
5,furst,furst,9.0796
50,uh-BAYS-uhd-lee,uh-BAYS-uhd-lee,8.0462
500,akwee·-ES,akwee·-ES,8.9207
5000,kahntuhm·-PLAYSHUHN,kahntuhm·-PLAYSHUHN,10.6178
5001,kuhn-tempuh·-RAYNEE-uhslee,kuhn-tempuh·-RAYNEE-uhslee,8.5192
5002,kuhn-TEM-puh-rer·-ee,kuhn-TEM-puh-rer·-ee,11.013
5003,kuhn-TEMPTUHBUHL,kuhn-TEMPTUHBUHL,10.4859
5004,kuhn-TEN-dur,kuhn-TEN-dur,7.9683
5005,kuhn-TENTID,kuhn-TENTID,11.625
5006,KON-tent-fuhl,KON-tent-fuhl,11.2628
5007,kuhn-TENSHUHN,kuhn-TENSHUHN,10.0713
5008,kuhn-TENTMUHNT,kuhn-TENTMUHNT,10.2524
5009,KAHN-tents,KAHN-tents,7.5789
501,akwee·-ES,akwee·-ES,8.9242
5010,kuhn-TUR-mi-nuhs,kuhn-TUR-mi-nuhs,9.3806
5011,KAHN-test,KAHN-test,9.7564
5012,KAHNTEST-shayp·,KAHNTEST-shayp·,9.1687
5013,KON-tekst,KON-tekst,10.0292
5014,kon·-ti-GYOO-i-tee,kon·-ti-GYOO-i-tee,9.9226
